"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0353958871471375,0.01,0.1364,0.657943392680228,0.429543211377768,0.433799757277369,0.439450911961994,0.46244528175567
"2",200,0.3,0.5,0.2,0.0364311752594918,0.01,0.1358,0.657924483546906,0.563317204475001,0.561525502849575,0.557966992496217,0.533492165237702
"3",500,0.3,0.5,0.2,0.0368494085721017,0.01,0.13185,0.651707544475921,0.572037214914928,0.567564312296005,0.566394831222375,0.459456871440687
"4",1000,0.3,0.5,0.2,0.037402405646134,0.01,0.1316,0.649008445350346,0.565540785555365,0.56350478516373,0.559480768471282,0.529834945401473
"5",100,0.5,0.5,0.2,0.0390515850729727,0.01,0.1296,0.635001852316045,0.588209185617137,0.586713827830256,0.584227001052496,0.56321221635478
"6",200,0.5,0.5,0.2,0.0381019645246199,0.01,0.1295,0.649353751897612,0.595147111036071,0.593078718890456,0.592440915167527,0.572958892069086
"7",500,0.5,0.5,0.2,0.037620014524443,0.01,0.1302,0.639686051392736,0.58670680276226,0.584491314128283,0.581970064220337,0.567143925431311
"8",1000,0.5,0.5,0.2,0.0378068325412339,0.01,0.12805,0.648520587690933,0.59627720040384,0.595400004027612,0.58882336246012,0.566268850545879
"9",100,0.7,0.5,0.2,0.037389349517135,0.01,0.1282,0.63502191448921,0.610600444259009,0.609390143117264,0.607222447684461,0.594980923497358
"10",200,0.7,0.5,0.2,0.0378305842829226,0.01,0.1314,0.626026143176766,0.606864246775207,0.607438601916615,0.607119931061273,0.591227461624923
"11",500,0.7,0.5,0.2,0.0361844640682756,0.01,0.13155,0.633449165255751,0.600924356183604,0.600590387950119,0.597182473066703,0.587927519923254
"12",1000,0.7,0.5,0.2,0.034986929380433,0.01,0.13095,0.632071306981882,0.601156116043161,0.599876627215944,0.596845998565474,0.577350096453344
"13",100,0.3,0.5,0.2,0.0368501760138636,0.01,0.13215,0.648409944227958,0.577184635882155,0.574905515314438,0.569462702567014,0.543536327227895
"14",200,0.3,0.5,0.2,0.0359507975298725,0.01,0.1354,0.653481674859836,0.569737973453507,0.568602327257009,0.432967461126786,0.538837827700631
"15",500,0.3,0.5,0.2,0.0387344750293255,0.01,0.13415,0.653510361238757,0.567286148755246,0.56692393379274,0.562373640903532,0.547829451256003
"16",1000,0.3,0.5,0.2,0.0367712995979991,0.01,0.1323,0.653902797426102,0.563194218951553,0.560633888616935,0.563642080382496,0.541007789661321
"17",100,0.5,0.5,0.2,0.0390152380214577,0.01,0.13275,0.637912357410322,0.591728349402107,0.588709630857654,0.585112032616765,0.558229372336925
"18",200,0.5,0.5,0.2,0.0354281602763284,0.01,0.1311,0.632739028235352,0.583187885813071,0.580429439050098,0.576323651599539,0.555766707763881
"19",500,0.5,0.5,0.2,0.037322132335365,0.01,0.1322,0.645365578641425,0.595138686329759,0.593868726623071,0.588142236405251,0.565275754481718
"20",1000,0.5,0.5,0.2,0.0336148661441464,0.01,0.13545,0.631499810572641,0.584476714941293,0.58299910602539,0.579600405268488,0.564208021932167
"21",100,0.7,0.5,0.2,0.0372404714539576,0.01,0.12415,0.634599313571591,0.611743513760703,0.610599437495837,0.60927605945881,0.596061806774397
"22",200,0.7,0.5,0.2,0.0344669980795647,0.01,0.1253,0.632468089827239,0.608178391848093,0.607454115575358,0.605671931530117,0.588608976717702
"23",500,0.7,0.5,0.2,0.0363656114362282,0.01,0.12825,0.634928910867595,0.612135886003116,0.611284008770275,0.609196964938404,0.593218592433319
"24",1000,0.7,0.5,0.2,0.0374512248178787,0.01,0.13265,0.623794025044403,0.603105546853716,0.602354020109613,0.60126109598064,0.586727212724817
"25",100,0.3,0.5,0.2,0.0369593289524613,0.01,0.13585,0.666292967038832,0.578867923095497,0.578346489342081,0.575738953823968,0.548674427810055
"26",200,0.3,0.5,0.2,0.0372204704133117,0.01,0.1286,0.655596196934191,0.562744369880876,0.559558442332008,0.553431160774547,0.529157926214168
"27",500,0.3,0.5,0.2,0.0356819135034379,0.01,0.1373,0.663071627688584,0.570234961470443,0.567647295044129,0.563426838103927,0.526141068721596
"28",1000,0.3,0.5,0.2,0.0356254188262981,0.01,0.1339,0.659794057549792,0.562415447613396,0.558116431147808,0.551820232297821,0.531454683747761
"29",100,0.5,0.5,0.2,0.0368002623901426,0.01,0.1325,0.64021106584399,0.586290427866703,0.584197468994566,0.581885484648134,0.561364573708531
"30",200,0.5,0.5,0.2,0.0374239228503894,0.01,0.13565,0.645124535690486,0.586719416832407,0.587226418359322,0.587069640701111,0.56603088463252
"31",500,0.5,0.5,0.2,0.0372293840720574,0.01,0.13185,0.643908797573533,0.588020491091227,0.585924409499369,0.581790382151498,0.561308107738003
"32",1000,0.5,0.5,0.2,0.0381413016268106,0.01,0.13,0.654928291450922,0.597935868004731,0.595370904852863,0.592277792570455,0.566258071865731
"33",100,0.7,0.5,0.2,0.0379312820211061,0.01,0.12965,0.639147646406024,0.618893269995103,0.617778874590257,0.617593720326714,0.599961196179361
"34",200,0.7,0.5,0.2,0.0360897971737992,0.01,0.13055,0.633310374825349,0.60909730652123,0.608216068036113,0.606349562506104,0.592070745877603
"35",500,0.7,0.5,0.2,0.0389176980415065,0.01,0.13085,0.636124762995182,0.608985651009253,0.607368757845564,0.60839465154965,0.597772493683275
"36",1000,0.7,0.5,0.2,0.0354597807446574,0.01,0.12645,0.634061004141362,0.604642452673039,0.603703937493797,0.601427142769046,0.581357504877677
"37",100,0.3,0.5,0.3,0.0796575396748064,0.01,0.13195,0.722042279174639,0.596334902680961,0.595008073361912,0.585676045628454,0.553481624647359
"38",200,0.3,0.5,0.3,0.080516571866481,0.01,0.13555,0.723378902191302,0.60274586755663,0.59738183375623,0.589313082582046,0.554124150684674
"39",500,0.3,0.5,0.3,0.0789254199218678,0.01,0.14145,0.716247024689949,0.591761353573997,0.585392125899409,0.579101849318762,0.548781809563851
"40",1000,0.3,0.5,0.3,0.0790324653429134,0.01,0.13455,0.729492003064337,0.597842372041297,0.597798461217173,0.59341035379153,0.563736228036416
"41",100,0.5,0.5,0.3,0.0760971404717628,0.01,0.1325,0.706684169683177,0.62380887379089,0.62227496157205,0.617841241556673,0.592335191069025
"42",200,0.5,0.5,0.3,0.081637236161331,0.01,0.13465,0.705070592538946,0.631120337756427,0.627909377726173,0.623502517649785,0.59130766926632
"43",500,0.5,0.5,0.3,0.0800896850485794,0.01,0.1301,0.707869596695783,0.630497803504118,0.62923832371389,0.624016339091596,0.59955853616845
"44",1000,0.5,0.5,0.3,0.0774830321120166,0.01,0.13305,0.710815989877992,0.629975588637416,0.624625896132129,0.619233274854278,0.587748881357725
"45",100,0.7,0.5,0.3,0.0846462417844559,0.01,0.1265,0.700785623027792,0.666490535126496,0.66509520842952,0.662282606230392,0.642988143255474
