"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0376062713407942,0.01,0.1343,0.655459498403596,0.428730330557492,0.430512019580863,0.435973684954174,0.461685936688246
"2",200,0.3,0.5,0.2,0.0370236651371208,0.01,0.13555,0.65941215901047,0.568068320952686,0.570376595594253,0.565018535375159,0.538620650125727
"3",500,0.3,0.5,0.2,0.0374594566228611,0.01,0.13605,0.656032513317306,0.571121485043362,0.568575490745851,0.564213230590067,0.537908519580663
"4",1000,0.3,0.5,0.2,0.0370661366559727,0.01,0.1357,0.651850770051824,0.568982346200864,0.566192788859667,0.558068847693291,0.536838404359554
"5",100,0.5,0.5,0.2,0.0352952036445664,0.01,0.13125,0.64711896495857,0.585753540520812,0.584052582294832,0.581968113783096,0.56718666399451
"6",200,0.5,0.5,0.2,0.0362986083969803,0.01,0.1304,0.645342844618122,0.594112303347588,0.591863809773716,0.586983552330523,0.564134420961037
"7",500,0.5,0.5,0.2,0.0387972859205734,0.01,0.13535,0.645063944143175,0.591573991696309,0.586346898702325,0.582616152629494,0.565737939897222
"8",1000,0.5,0.5,0.2,0.0356954985632578,0.01,0.13265,0.64571219098019,0.598236487861711,0.595282712519653,0.592605788989922,0.571428152325682
"9",100,0.7,0.5,0.2,0.0410740237060552,0.01,0.1302,0.639101483708015,0.610900012124233,0.609418653645486,0.607473026692408,0.594259190515882
"10",200,0.7,0.5,0.2,0.0347283296747963,0.01,0.12975,0.633997414785359,0.609112474403307,0.606916204530269,0.605128146490049,0.588702762335643
"11",500,0.7,0.5,0.2,0.0371528883708386,0.01,0.12845,0.630935133504354,0.608289961276734,0.607582449805471,0.605827149992035,0.589466668045036
"12",1000,0.7,0.5,0.2,0.0358502892901467,0.01,0.12935,0.630654073893393,0.603241526015158,0.602636428588588,0.600420896990286,0.589675175913681
