"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0394542627721544,0.01,0.13475,0.667745376839097,0.577671382303174,0.576064301953423,0.566479664857288,0.540800691519979
"2",200,0.3,0.5,0.2,0.0359329382072186,0.01,0.1356,0.651314744762563,0.562766087132298,0.560192446758782,0.55571730263224,0.53150984344581
"3",500,0.3,0.5,0.2,0.0381976516405095,0.01,0.13295,0.657575271625726,0.573937551206182,0.568471643149754,0.565043035958121,0.542869799726895
"4",1000,0.3,0.5,0.2,0.0377482019461384,0.01,0.1359,0.656200754990238,0.580496755336954,0.574255804787038,0.568862433154489,0.544635567072823
"5",100,0.5,0.5,0.2,0.0372946553836103,0.01,0.1343,0.644109013669408,0.589087724591737,0.586738990358568,0.581770744154384,0.43961610768432
"6",200,0.5,0.5,0.2,0.0378800585453653,0.01,0.13085,0.635858607853196,0.41168814321997,0.412575554773615,0.420300202087425,0.433429659221935
"7",500,0.5,0.5,0.2,0.0354947017485422,0.01,0.1295,0.645003393932324,0.588217089412007,0.58691779674447,0.582150585298469,0.560318894056284
"8",1000,0.5,0.5,0.2,0.0358527612341732,0.01,0.13435,0.642610760954874,0.594453386367097,0.591790079455598,0.59109184914842,0.566384081318425
"9",100,0.7,0.5,0.2,0.0332873088045556,0.01,0.12605,0.629765251015731,0.606719424896097,0.605791530100879,0.603089825814256,0.589719654380882
"10",200,0.7,0.5,0.2,0.0338113841245393,0.01,0.1294,0.630086465090922,0.601518101104569,0.600940680699797,0.599366883122688,0.580740673929529
"11",500,0.7,0.5,0.2,0.0358481888059612,0.01,0.12735,0.630245014584913,0.611238092454473,0.610186882417067,0.610630948079007,0.592464278312403
"12",1000,0.7,0.5,0.2,0.036862057160482,0.01,0.12965,0.630825942760127,0.606702088202681,0.607319640854415,0.606286426820038,0.588832722898162
"13",100,0.3,0.5,0.2,0.0376164641080311,0.01,0.13595,0.657598132722591,0.570636221787803,0.568012452573211,0.564316476386174,0.536155773262989
"14",200,0.3,0.5,0.2,0.0370772123428401,0.01,0.13305,0.65541497069257,0.56897935022399,0.565031846774071,0.560222358718143,0.462421419872954
"15",500,0.3,0.5,0.2,0.037984625351531,0.01,0.1361,0.659647588343009,0.564483804092412,0.561797058564395,0.558316273537921,0.53138876410328
"16",1000,0.3,0.5,0.2,0.036082100951692,0.01,0.13105,0.650890564973021,0.569462870030464,0.567608177770844,0.562770834960562,0.468575138639387
"17",100,0.5,0.5,0.2,0.034397477737493,0.01,0.1297,0.650505721849298,0.590838999211655,0.587950862014812,0.584122309694375,0.562379831658988
"18",200,0.5,0.5,0.2,0.0359666414020772,0.01,0.1276,0.648931982642829,0.589686099169607,0.588933853248097,0.583972754997056,0.572240800448275
"19",500,0.5,0.5,0.2,0.0352534201717307,0.01,0.1332,0.634179885657298,0.57492831130971,0.572759081580425,0.571275150401109,0.555059288515089
"20",1000,0.5,0.5,0.2,0.0364492342820229,0.01,0.1314,0.64210463879215,0.596409781861785,0.594438792091525,0.593229138158956,0.573281690406053
"21",100,0.7,0.5,0.2,0.0372882219635548,0.01,0.1289,0.628544007343944,0.604204963005186,0.603562852670356,0.601309480190172,0.586594999303585
"22",200,0.7,0.5,0.2,0.038054030293568,0.01,0.129,0.6410446420783,0.613191620735383,0.612062488430627,0.609965874895987,0.589968988696416
"23",500,0.7,0.5,0.2,0.0368122707385277,0.01,0.1316,0.636291721752608,0.611885447286951,0.611364005139037,0.608646682034753,0.589855229015787
"24",1000,0.7,0.5,0.2,0.0357250293645232,0.01,0.13035,0.626333311349227,0.595579880332364,0.595898855985386,0.593829038967829,0.579447495858807
"25",100,0.3,0.5,0.2,0.0398246882571672,0.01,0.13535,0.658813293484559,0.57357095046507,0.568522259698391,0.561875046686694,0.464183392608152
"26",200,0.3,0.5,0.2,0.0389922805655306,0.01,0.13455,0.651171543304363,0.565079652608308,0.560737124955255,0.558373100527738,0.530797988556073
"27",500,0.3,0.5,0.2,0.0379741230534078,0.01,0.13515,0.660496962852905,0.574443462455228,0.57202368850527,0.568595099717537,0.542113479574092
"28",1000,0.3,0.5,0.2,0.0375188294132776,0.01,0.13455,0.658082013868703,0.567419932381751,0.563037140225746,0.55672932119028,0.539598880580419
"29",100,0.5,0.5,0.2,0.0382673593691955,0.01,0.1356,0.655750911735657,0.601830270033026,0.600902378229567,0.595652275652273,0.561038766937383
