"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.037452859823666,0.01,0.13445,0.658163877371244,0.573744719900438,0.572656320959428,0.5670551767466,0.552499506164291
"2",200,0.3,0.5,0.2,0.0362220523827069,0.01,0.13195,0.655054803843001,0.558688979026999,0.556624497806621,0.445024436543749,0.465585141490861
"3",500,0.3,0.5,0.2,0.0365351991637569,0.01,0.13695,0.655290654065007,0.425310577550659,0.570169179708657,0.562394611934284,0.457880023885234
"4",1000,0.3,0.5,0.2,0.0370942259725666,0.01,0.137,0.65541839353257,0.567087068617563,0.563081569347908,0.56010397641875,0.539731207465883
"5",100,0.5,0.5,0.2,0.035155049415489,0.01,0.13935,0.632939400852056,0.583142482137593,0.581971265918136,0.582008089871308,0.5649931732681
"6",200,0.5,0.5,0.2,0.0376364392725727,0.01,0.13245,0.643385537774785,0.591935461239134,0.590894847231111,0.588618129427612,0.565361438747999
"7",500,0.5,0.5,0.2,0.039050066813211,0.01,0.128,0.65398248952802,0.596858511906957,0.594690763547438,0.590310833332701,0.573300370619057
"8",1000,0.5,0.5,0.2,0.036524570389236,0.01,0.1315,0.643525482408526,0.590900673570989,0.588789118178653,0.588137074977251,0.566219749954645
"9",100,0.7,0.5,0.2,0.0381590988687907,0.01,0.1282,0.634403658753734,0.611341948881069,0.610214952942528,0.609089361190949,0.594134475453733
"10",200,0.7,0.5,0.2,0.0356871025406225,0.01,0.13255,0.623897402203096,0.603822191450981,0.601025861433128,0.60032473567199,0.577782062200777
"11",500,0.7,0.5,0.2,0.0356967450266029,0.01,0.1318,0.624935146348216,0.599151527454122,0.598335129021069,0.595417869282616,0.583653304151132
"12",1000,0.7,0.5,0.2,0.0392939723885599,0.01,0.12785,0.63116524295761,0.614183897565703,0.612436868531705,0.610822935358829,0.591978736241772
"13",100,0.3,0.5,0.2,0.037693277937234,0.01,0.1347,0.662454502303766,0.571612908193215,0.569836985272597,0.56688939832433,0.541989169493625
"14",200,0.3,0.5,0.2,0.0368993660050412,0.01,0.1317,0.661040592989346,0.569303667262974,0.567801207513411,0.564149373881932,0.467942151162797
"15",500,0.3,0.5,0.2,0.0376046415888412,0.01,0.13245,0.655768669833766,0.575030956285069,0.571413678314081,0.570016327499585,0.536434752842155
"16",1000,0.3,0.5,0.2,0.0372988873693663,0.01,0.1322,0.658362224766484,0.56267669992949,0.563897068678029,0.561488333013432,0.528403969106366
"17",100,0.5,0.5,0.2,0.0371931372329427,0.01,0.13295,0.642223903922697,0.413117935233975,0.414501795742025,0.419482184654683,0.444560768929729
"18",200,0.5,0.5,0.2,0.0391232075953186,0.01,0.13345,0.64482221206268,0.412903470299602,0.412965594884566,0.417949979524018,0.554445188215003
"19",500,0.5,0.5,0.2,0.0350478086863182,0.01,0.1295,0.636055693036178,0.583114045486127,0.582428242019438,0.581310925174903,0.562993493960526
"20",1000,0.5,0.5,0.2,0.0374140270236496,0.01,0.1314,0.642431129719275,0.588972356695424,0.587742622857952,0.584647820315782,0.565331778743913
"21",100,0.7,0.5,0.2,0.0379823901301559,0.01,0.13085,0.633081442358253,0.610293809754733,0.608405230520813,0.607443539853359,0.595200138570004
"22",200,0.7,0.5,0.2,0.0371424018543329,0.01,0.12335,0.627562270999629,0.60363342579154,0.603641338601608,0.600628065168868,0.581539470639141
"23",500,0.7,0.5,0.2,0.0369303445931156,0.01,0.1328,0.632983252225796,0.606199820435477,0.604957274505652,0.603360589453426,0.586364322390474
"24",1000,0.7,0.5,0.2,0.037382815447396,0.01,0.129,0.633514486901102,0.604737215367594,0.603522127309457,0.601620549243624,0.586896119104048
"25",100,0.3,0.5,0.2,0.0374564670793331,0.01,0.1303,0.658492801238245,0.572176736026686,0.570967961962912,0.566913053360968,0.541833219117876
"26",200,0.3,0.5,0.2,0.037546207305638,0.01,0.1312,0.661625592564524,0.57311942730301,0.570282345690563,0.567859578718332,0.545927449365604
"27",500,0.3,0.5,0.2,0.0367834443857729,0.01,0.13235,0.64799369184267,0.566122954977143,0.566075059214752,0.559737607051427,0.541012510935002
