"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0367193543444953,0.01,0.1347,0.6584076654392,0.568348615134997,0.563163442292428,0.559405411297326,0.541501603421933
"2",200,0.3,0.5,0.2,0.0375596027438942,0.01,0.135,0.663908581551347,0.422610309387125,0.574422767903269,0.433011746017964,0.452950112986322
"3",500,0.3,0.5,0.2,0.0397388983936044,0.01,0.1385,0.664824969525682,0.574521104984608,0.56941594652253,0.566117985663921,0.455437679160363
"4",1000,0.3,0.5,0.2,0.0376568458437382,0.01,0.13505,0.658558237127214,0.569085796408248,0.567475285407142,0.563456909777965,0.544648148787963
"5",100,0.5,0.5,0.2,0.0354832434518868,0.01,0.1326,0.647330982867853,0.590938147406872,0.587186347835247,0.58420178025914,0.564086717405813
"6",200,0.5,0.5,0.2,0.0376576428901818,0.01,0.12925,0.642882254620491,0.58551110146048,0.585752609728377,0.582719217912318,0.563066196934207
"7",500,0.5,0.5,0.2,0.0364498402686226,0.01,0.13085,0.64676254569259,0.59441478017095,0.591728165091734,0.587350528782602,0.566346595739461
"8",1000,0.5,0.5,0.2,0.0371911235473844,0.01,0.1331,0.642358006433447,0.587500081979579,0.585386021575493,0.581736531912815,0.563044392616205
"9",100,0.7,0.5,0.2,0.0409234329065593,0.01,0.1302,0.638519975677517,0.622794946889812,0.620935782275359,0.618959617758062,0.601267634353923
"10",200,0.7,0.5,0.2,0.0379706599749145,0.01,0.1264,0.640544695485627,0.612471781255334,0.61258400599,0.611188586991217,0.589154585041024
"11",500,0.7,0.5,0.2,0.0377131360154615,0.01,0.1309,0.637398928804571,0.611045358073935,0.608988176592807,0.607207215013022,0.596075828675921
"12",1000,0.7,0.5,0.2,0.0377916955083937,0.01,0.1274,0.636350654052095,0.609415484257602,0.608202300240076,0.605068389354493,0.592305459632892
"13",100,0.3,0.5,0.2,0.0381545506472069,0.01,0.13105,0.64424687045797,0.560045478526822,0.443767725118748,0.555844266628302,0.470724122921088
"14",200,0.3,0.5,0.2,0.0379209995554443,0.01,0.1373,0.660236857243587,0.559593979305822,0.558869367886521,0.556503124150157,0.460969271057974
"15",500,0.3,0.5,0.2,0.0370020277186043,0.01,0.13465,0.652780740683409,0.561740024691497,0.560158808371852,0.559792539581902,0.463645211226768
"16",1000,0.3,0.5,0.2,0.0366469817424621,0.01,0.13335,0.65215655148521,0.565075433130464,0.562877479153187,0.559989501212375,0.53624273552073
"17",100,0.5,0.5,0.2,0.0364458216776486,0.01,0.1333,0.647856984695591,0.586392567785679,0.583876947890353,0.584463842764207,0.562960838604691
"18",200,0.5,0.5,0.2,0.0379751584898697,0.01,0.1291,0.643795492687766,0.581877764933728,0.580432803470171,0.578004666020913,0.553135337143305
"19",500,0.5,0.5,0.2,0.0369339841321808,0.01,0.1301,0.642655274960163,0.585906879039581,0.583385412848391,0.581039186559786,0.436534862287542
"20",1000,0.5,0.5,0.2,0.0375607287446647,0.01,0.13605,0.644426518165709,0.588955887115546,0.587937158019134,0.58358220403142,0.564401039530819
"21",100,0.7,0.5,0.2,0.0396572386079799,0.01,0.1287,0.629801240416223,0.608189501045373,0.607081381025042,0.604876193705156,0.588906187489412
"22",200,0.7,0.5,0.2,0.0385614556539482,0.01,0.1332,0.645505843451413,0.618892140482905,0.616916609004239,0.613338276593779,0.596561893362601
"23",500,0.7,0.5,0.2,0.0359206926868424,0.01,0.1331,0.634519159022745,0.606776086098468,0.606504129360855,0.606425562056829,0.593062037927466
"24",1000,0.7,0.5,0.2,0.0365457198618407,0.01,0.1328,0.635962630020484,0.611972763725386,0.610172418483825,0.607236462717435,0.595357282401678
"25",100,0.3,0.5,0.2,0.0349730184000712,0.01,0.1309,0.648603537291562,0.553421912989491,0.552752267912023,0.55286574788519,0.535136494804135
"26",200,0.3,0.5,0.2,0.0351828255628481,0.01,0.1341,0.651999503197936,0.447895985653775,0.447605330014875,0.549328822519662,0.52648394458536
"27",500,0.3,0.5,0.2,0.0377225809110157,0.01,0.13165,0.664991618407193,0.569462268551103,0.569263233919763,0.564551319386521,0.540853067498012
"28",1000,0.3,0.5,0.2,0.0373764767539521,0.01,0.13205,0.653873982009756,0.563853597133597,0.560007924638622,0.554802935015544,0.53389783497907
"29",100,0.5,0.5,0.2,0.03742450357117,0.01,0.13115,0.647508789621007,0.585965931628369,0.58508319871296,0.583456763039334,0.560009440045733
"30",200,0.5,0.5,0.2,0.0377821434147951,0.01,0.1336,0.648937961388032,0.598010791386448,0.59655179263015,0.591424367415085,0.570458813304714
"31",500,0.5,0.5,0.2,0.0392188532404136,0.01,0.1332,0.648073149778952,0.592621398506191,0.592690764781201,0.591643863054829,0.569109172848447
"32",1000,0.5,0.5,0.2,0.0357151538952343,0.01,0.1293,0.638534797524683,0.585819042710932,0.58744624402212,0.586289790303543,0.562967837955064
"33",100,0.7,0.5,0.2,0.0381898347355501,0.01,0.1359,0.623680044515519,0.603377480987623,0.602432035706548,0.601419791142046,0.407452731767125
"34",200,0.7,0.5,0.2,0.0379265306335411,0.01,0.13085,0.637729063363852,0.61971693931583,0.618076226053835,0.614522869636204,0.601582220394547
"35",500,0.7,0.5,0.2,0.038463692165069,0.01,0.1344,0.635681960758356,0.605836617980621,0.60499337657772,0.605186409372595,0.591726820548015
"36",1000,0.7,0.5,0.2,0.0365195497217241,0.01,0.13095,0.626546195984132,0.597698924103436,0.597285179482321,0.595729447164798,0.583831875047128
"37",100,0.3,0.5,0.3,0.0807807504069687,0.01,0.1365,0.729285512590226,0.606028848581873,0.602691722565659,0.597826464597312,0.558852297151861
"38",200,0.3,0.5,0.3,0.0794493036610658,0.01,0.1353,0.724950471937932,0.589357803563965,0.590096465685599,0.584510675303384,0.552109647440369
"39",500,0.3,0.5,0.3,0.0797305360196371,0.01,0.1333,0.720914836042401,0.595188815871827,0.589964677953423,0.586788150811842,0.559393455332373
"40",1000,0.3,0.5,0.3,0.081045339139647,0.01,0.13305,0.733248464397972,0.610819420938286,0.60757104556206,0.598737791889925,0.561675512234112
"41",100,0.5,0.5,0.3,0.0799070538642142,0.01,0.13115,0.711499524303596,0.635393368478665,0.633091747937494,0.629295209730775,0.595070102311482
"42",200,0.5,0.5,0.3,0.0799570240154569,0.01,0.13055,0.711184159914009,0.632363888996553,0.63200416961365,0.628114467602209,0.604817936374966
"43",500,0.5,0.5,0.3,0.0790263261922012,0.01,0.13435,0.712372448711972,0.63523031461846,0.63251182360031,0.629086107743815,0.598966600629275
"44",1000,0.5,0.5,0.3,0.0788699177452463,0.01,0.13225,0.712394047638969,0.632446526794039,0.631412569875585,0.629815513711914,0.604225999010213
"45",100,0.7,0.5,0.3,0.0806990560889086,0.01,0.12825,0.697207399817428,0.339473992753175,0.341057708921656,0.3432194314434,0.63600697819357
"46",200,0.7,0.5,0.3,0.0788432476222879,0.01,0.13525,0.692911250489763,0.655450376621563,0.653581086971691,0.651006372925095,0.631262859185373
"47",500,0.7,0.5,0.3,0.0802827207991834,0.01,0.1271,0.685605861531749,0.649307329647497,0.649274262401706,0.647763263804143,0.631567341929541
"48",1000,0.7,0.5,0.3,0.0811362304260205,0.01,0.1277,0.689246709073174,0.650728424169314,0.648400018941474,0.644442796758012,0.62269332761766
"49",100,0.3,0.5,0.3,0.0797821100231126,0.01,0.13145,0.727846806043439,0.601763566405143,0.599172807110545,0.593666883128361,0.446217486570537
"50",200,0.3,0.5,0.3,0.0795791002109432,0.01,0.1343,0.721665889029858,0.594406719247985,0.588571325006226,0.585860910512367,0.55916249954004
"51",500,0.3,0.5,0.3,0.0805180102979362,0.01,0.137,0.730152229415993,0.611217910234517,0.607734170581061,0.602003403597635,0.564241146121329
"52",1000,0.3,0.5,0.3,0.0795616576863654,0.01,0.1351,0.721043174534108,0.587336420046799,0.587174472656446,0.580539509868444,0.552552484896267
"53",100,0.5,0.5,0.3,0.081550995300955,0.01,0.1278,0.713747117255617,0.639704608320751,0.637013458128236,0.632312707196718,0.600290206985874
"54",200,0.5,0.5,0.3,0.0769852927278578,0.01,0.1317,0.703336466953911,0.621384751021057,0.620930207230191,0.617406471818018,0.590171003270773
"55",500,0.5,0.5,0.3,0.0829883033500736,0.01,0.13185,0.711496701425088,0.636128193347122,0.632152483686155,0.627570767127657,0.594705076337575
"56",1000,0.5,0.5,0.3,0.0797658811761516,0.01,0.13055,0.697750637438021,0.62532009033607,0.622826944449669,0.618824469097457,0.590673652360454
