"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0364694213647832,0.01,0.13235,0.651516255000663,0.568692043676589,0.566976337289207,0.566481335723199,0.537859923879871
"2",200,0.3,0.5,0.2,0.037420285488168,0.01,0.13355,0.659936598825327,0.567551400564958,0.565345404267749,0.557889303060372,0.530185749109115
"3",500,0.3,0.5,0.2,0.0363096145303213,0.01,0.1349,0.659739319170511,0.562251966261045,0.558309844716252,0.557468904208376,0.536463620349617
"4",1000,0.3,0.5,0.2,0.0368013094989509,0.01,0.1336,0.660983085763119,0.576530706797555,0.575353964338004,0.570462126804189,0.457179729303917
"5",100,0.5,0.5,0.2,0.0369765777229585,0.01,0.1338,0.650968097883853,0.591008051456258,0.590178242487262,0.587006951812323,0.578636142186957
"6",200,0.5,0.5,0.2,0.0391735674412593,0.01,0.12875,0.649898080429741,0.596880841148056,0.596006206308615,0.59134533674341,0.428779585109408
"7",500,0.5,0.5,0.2,0.037626205705425,0.01,0.13645,0.646818532124807,0.591945641527182,0.58994853272028,0.585003777330275,0.564705677553243
"8",1000,0.5,0.5,0.2,0.0412980956453618,0.01,0.1306,0.647554934285672,0.587713111566297,0.583814019052831,0.580759483070796,0.566620889862903
"9",100,0.7,0.5,0.2,0.0361187792162566,0.01,0.12765,0.634097640374129,0.611606133957399,0.609429762784412,0.605900790173764,0.595549514027618
"10",200,0.7,0.5,0.2,0.0346629828754421,0.01,0.1291,0.622489382965823,0.595253916670873,0.594279139266173,0.59283749251758,0.586030039205255
"11",500,0.7,0.5,0.2,0.0402171552044847,0.01,0.1292,0.637261708842231,0.60895759368024,0.608311001769559,0.606144485935322,0.592541015878035
"12",1000,0.7,0.5,0.2,0.0380386654233472,0.01,0.13095,0.632936986078435,0.60448325197009,0.604502844147192,0.603515727783633,0.587201111227594
"13",100,0.3,0.5,0.2,0.0364036264002074,0.01,0.1315,0.649526397326031,0.437956024729179,0.440954418916434,0.55718322855862,0.538383423265733
"14",200,0.3,0.5,0.2,0.0371037254312665,0.01,0.1352,0.652587235639073,0.560736204937899,0.557920141629123,0.55512467305318,0.531037860795746
