"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.036709565457099,0.01,0.13265,0.658808306046129,0.568096952812739,0.56734479762288,0.562148862885222,0.548057449088618
"2",200,0.3,0.5,0.2,0.0388913049523418,0.01,0.1317,0.666528000389149,0.582460650758272,0.581897288886892,0.423035892502239,0.45489443454974
"3",500,0.3,0.5,0.2,0.03742287320763,0.01,0.1333,0.659803479374656,0.565555708589495,0.563097045073536,0.560788873376867,0.540328321010801
"4",1000,0.3,0.5,0.2,0.0373552535443863,0.01,0.13165,0.656942629243633,0.568968009870251,0.567194201988377,0.559462634713833,0.546949597890949
"5",100,0.5,0.5,0.2,0.0345933735372002,0.01,0.1293,0.3548171267236,0.581028190196039,0.579312561883452,0.575402287712002,0.558174792615582
"6",200,0.5,0.5,0.2,0.0359763162090756,0.01,0.13025,0.646264667549211,0.587701168148581,0.587208837910578,0.585126923781469,0.559672343483597
"7",500,0.5,0.5,0.2,0.0393919147396281,0.01,0.13065,0.651402835254776,0.60236504820572,0.601640538123992,0.597828999158776,0.567492359072894
"8",1000,0.5,0.5,0.2,0.0373968670218788,0.01,0.13425,0.641724556555174,0.585050018444548,0.58393260327263,0.582863445562878,0.564075973702796
"9",100,0.7,0.5,0.2,0.0373570745537368,0.01,0.12825,0.36646275722399,0.614644644465805,0.613300626844291,0.612043635841277,0.594322530483228
"10",200,0.7,0.5,0.2,0.0376789019823865,0.01,0.1323,0.626944927080624,0.598389133067954,0.59675661017467,0.596946505024478,0.584345817237893
"11",500,0.7,0.5,0.2,0.0371981639323679,0.01,0.12865,0.635110726184848,0.606869463622714,0.606236312125957,0.604993020869013,0.59365429289583
"12",1000,0.7,0.5,0.2,0.0371367124361852,0.01,0.1278,0.633864544358022,0.603379768141672,0.602575985597185,0.601057867027839,0.58366818298048
