"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0369948973092465,0.01,0.13265,0.663245079025173,0.577970118443292,0.573504416143701,0.568420785575538,0.535430959272276
"2",200,0.3,0.5,0.2,0.0380219671889906,0.01,0.13815,0.652425944438898,0.563746180196689,0.561669343422374,0.557726605130825,0.540882202569943
"3",500,0.3,0.5,0.2,0.0374674230887301,0.01,0.13375,0.650149895788781,0.563098230833266,0.558517406976405,0.552067128070083,0.528010112764827
"4",1000,0.3,0.5,0.2,0.0370893391275838,0.01,0.1375,0.662696674616481,0.566301685205381,0.563760831697562,0.562521916394035,0.541333519447482
"5",100,0.5,0.5,0.2,0.0393452470125605,0.01,0.13205,0.647061904542859,0.594270933451156,0.592969730141429,0.588644497455936,0.562266598744534
"6",200,0.5,0.5,0.2,0.0359222682609458,0.01,0.1299,0.641622397496685,0.587243470275239,0.586441716410529,0.583615837902566,0.56393012451719
"7",500,0.5,0.5,0.2,0.0379723668636712,0.01,0.13245,0.643186560253902,0.584371079350287,0.580774248807169,0.579912208519343,0.565081437103644
"8",1000,0.5,0.5,0.2,0.0380775624972206,0.01,0.1302,0.651709579947333,0.593946358175791,0.592432855555889,0.588270293253103,0.56809245386891
"9",100,0.7,0.5,0.2,0.0382088406973566,0.01,0.1284,0.63391325537584,0.613470114669539,0.613730649831692,0.61003904304212,0.595933115167661
"10",200,0.7,0.5,0.2,0.0372596253137796,0.01,0.13205,0.634591617136348,0.615266295114302,0.614573045209952,0.613685812534187,0.599330820593373
"11",500,0.7,0.5,0.2,0.0362148655769602,0.01,0.1319,0.624174767124457,0.593473152421457,0.592399214747823,0.592265024336254,0.584490935701283
"12",1000,0.7,0.5,0.2,0.0386411132312357,0.01,0.1301,0.63835629380961,0.613063023655376,0.611554491620815,0.609865421578544,0.596661978377761
"13",100,0.3,0.5,0.2,0.0383963264918039,0.01,0.13175,0.659693415602594,0.578415433577669,0.572702609957994,0.565298494951413,0.535679211326588
"14",200,0.3,0.5,0.2,0.0381961468317971,0.01,0.1324,0.66256650669864,0.580757996557503,0.575751205516557,0.568708792831971,0.548978736709776
"15",500,0.3,0.5,0.2,0.0386816274347748,0.01,0.1319,0.652228412967114,0.571303455298488,0.569111593305142,0.566871185977882,0.541986273996202
"16",1000,0.3,0.5,0.2,0.0344142441319615,0.01,0.1344,0.656425081769469,0.569052210468951,0.56611159063911,0.564475444455878,0.543037309568989
"17",100,0.5,0.5,0.2,0.0381844407367215,0.01,0.13415,0.645816076556441,0.407014536583468,0.410206577545285,0.412201428917896,0.565723031862217
"18",200,0.5,0.5,0.2,0.0369454032924436,0.01,0.13095,0.636865199144376,0.582731055844321,0.582276280214342,0.580812337511357,0.566105447581071
"19",500,0.5,0.5,0.2,0.0379277258565443,0.01,0.1317,0.648705137987076,0.59259064727758,0.593277812505116,0.591539946501684,0.569003971879608
"20",1000,0.5,0.5,0.2,0.0351398058044811,0.01,0.13625,0.634983516283689,0.585301007984457,0.584080689478192,0.578039681967155,0.55716126210713
"21",100,0.7,0.5,0.2,0.0391449213876592,0.01,0.12915,0.632754880152937,0.609114196609197,0.607945556725596,0.607198510937826,0.589943935641616
"22",200,0.7,0.5,0.2,0.0366770221278173,0.01,0.12945,0.631086652413276,0.607434544290119,0.607311502219158,0.60529946773549,0.591938172106566
"23",500,0.7,0.5,0.2,0.0340185527110796,0.01,0.1283,0.626967054286694,0.597786965983294,0.595934732515815,0.592808376760549,0.582468921710405
"24",1000,0.7,0.5,0.2,0.0340936222177907,0.01,0.1279,0.620629611733965,0.598009466903955,0.597042100158321,0.594854257897175,0.582367750542565
"25",100,0.3,0.5,0.2,0.0379884415717959,0.01,0.13235,0.652105812192047,0.568101459415893,0.563765898261815,0.558501470536764,0.530159822458253
"26",200,0.3,0.5,0.2,0.0398917059989467,0.01,0.1368,0.665224217627528,0.573563867379545,0.566335213933357,0.560960101207832,0.536560636490058
"27",500,0.3,0.5,0.2,0.0369545789046964,0.01,0.1355,0.650035584502339,0.565434877144142,0.560157855860597,0.553777981301457,0.53011564657614
"28",1000,0.3,0.5,0.2,0.0367774426431172,0.01,0.13145,0.655365120315516,0.564307555022729,0.559389154323722,0.556013779386493,0.534352848371965
"29",100,0.5,0.5,0.2,0.0375286236615935,0.01,0.13275,0.355477395313487,0.587787545759444,0.58792104860979,0.582576464781843,0.437324552922648
"30",200,0.5,0.5,0.2,0.0366808554032061,0.01,0.12995,0.641119456222731,0.592890533666592,0.591163565197676,0.589546895480438,0.568263026583762
"31",500,0.5,0.5,0.2,0.038617156224768,0.01,0.13345,0.650347058000099,0.597797563203105,0.596758977471596,0.59408177350891,0.572448488849609
"32",1000,0.5,0.5,0.2,0.0387597665176611,0.01,0.1312,0.651351224274829,0.602795320883351,0.599560639411839,0.596485306072173,0.572976919542079
"33",100,0.7,0.5,0.2,0.0370491737004778,0.01,0.13165,0.638945150807665,0.610770806215025,0.610796240660946,0.607691672043269,0.590668770188727
"34",200,0.7,0.5,0.2,0.0345003389078869,0.01,0.13485,0.624968032083489,0.599900354807417,0.599609553441814,0.597435959816032,0.588470627224326
"35",500,0.7,0.5,0.2,0.037812256817358,0.01,0.1287,0.630706577590879,0.605652557670844,0.605471073547514,0.60210827260284,0.584110776671177
"36",1000,0.7,0.5,0.2,0.0391030840778974,0.01,0.12675,0.634823296766105,0.610131991770667,0.610014171686916,0.608255227174709,0.591886492196367
"37",100,0.3,0.5,0.3,0.0789288758118723,0.01,0.13805,0.720408604620783,0.592717656156246,0.587000726775196,0.577254028502382,0.446318165168076
"38",200,0.3,0.5,0.3,0.0787648331250595,0.01,0.1374,0.732659918221219,0.595345501513959,0.591169264474702,0.584564198766268,0.554257051443628
"39",500,0.3,0.5,0.3,0.0787426743864023,0.01,0.13645,0.719304424821069,0.592624710170814,0.592192568452344,0.585537261286794,0.559841809131911
"40",1000,0.3,0.5,0.3,0.0802823426472043,0.01,0.13585,0.722533145713451,0.599372511489199,0.597727232436529,0.589255027187847,0.559181388390988
"41",100,0.5,0.5,0.3,0.0781687900080264,0.01,0.12895,0.710491151291708,0.638454444607496,0.634799195533946,0.632920721185732,0.593953977659587
"42",200,0.5,0.5,0.3,0.0797680226412032,0.01,0.1353,0.706430796399325,0.634000418911058,0.63131088502297,0.625167977132141,0.593091998580454
"43",500,0.5,0.5,0.3,0.0798846000608468,0.01,0.1319,0.707051361680334,0.638566366236476,0.634699113860327,0.63114207577896,0.605554787791977
"44",1000,0.5,0.5,0.3,0.0811489003355282,0.01,0.13485,0.708677255047496,0.629874962644689,0.62937559749431,0.626642942553644,0.590292085135026
"45",100,0.7,0.5,0.3,0.0799431000133011,0.01,0.12315,0.695208069859186,0.66021663213936,0.658767405320385,0.657992210870095,0.63688269057223
"46",200,0.7,0.5,0.3,0.0799726886918704,0.01,0.1273,0.695023457397315,0.654588728251758,0.652778435549621,0.651553858865127,0.6329105322571
"47",500,0.7,0.5,0.3,0.0811451004531853,0.01,0.1303,0.69636536475979,0.660827685679888,0.659739842044466,0.656613848165451,0.634643419487507
"48",1000,0.7,0.5,0.3,0.0784645441597554,0.01,0.1301,0.689731286892917,0.656899439217352,0.656964252469668,0.655720028868211,0.636141998128707
"49",100,0.3,0.5,0.3,0.0757299508798485,0.01,0.13495,0.710991115668035,0.594277307020335,0.591794505399364,0.585689002244333,0.450197696090606
"50",200,0.3,0.5,0.3,0.0778883587862067,0.01,0.13685,0.722857768681648,0.592280611608506,0.589604656987855,0.584568617188827,0.558164817057644
"51",500,0.3,0.5,0.3,0.0801774826046701,0.01,0.1367,0.722227685792971,0.599589457610773,0.596280048398909,0.588363232904121,0.551051113532048
"52",1000,0.3,0.5,0.3,0.0788147190028348,0.01,0.13625,0.725706061168169,0.605637030565679,0.598317024405827,0.593938925786695,0.570208669589419
"53",100,0.5,0.5,0.3,0.0788751507237393,0.01,0.1331,0.704177583789941,0.625379540657284,0.62367136820278,0.618606891973319,0.58865985451609
"54",200,0.5,0.5,0.3,0.0793720935593622,0.01,0.1303,0.702639100660907,0.631072048138038,0.629255146003668,0.624554761145275,0.596250162030414
"55",500,0.5,0.5,0.3,0.0801348790110577,0.01,0.1307,0.706940648051841,0.631471753752432,0.628759433246708,0.624280190351025,0.600138691441878
"56",1000,0.5,0.5,0.3,0.0822397304293735,0.01,0.13595,0.71375032792095,0.630362425514209,0.630322673068191,0.624054887372531,0.598173154784676
"57",100,0.7,0.5,0.3,0.0819074423584294,0.01,0.12745,0.690911531528301,0.65753249952583,0.655823408524247,0.653548246417225,0.632786219830426
"58",200,0.7,0.5,0.3,0.0770651812754947,0.01,0.12745,0.686627142736074,0.648376082854464,0.646382285580751,0.644366059319151,0.625840929539707
"59",500,0.7,0.5,0.3,0.0787953230119345,0.01,0.1287,0.692408744279808,0.654033221922508,0.652185444881491,0.648997460629218,0.626805923364724
"60",1000,0.7,0.5,0.3,0.0755512930931537,0.01,0.1287,0.687092557020402,0.6456437743127,0.642400787285424,0.639239784426403,0.620400341924685
"61",100,0.3,0.5,0.3,0.0794397373228899,0.01,0.13585,0.716622647813165,0.590999738465144,0.586581225646504,0.581338113361096,0.556523533325589
"62",200,0.3,0.5,0.3,0.0816043837214288,0.01,0.1369,0.726247671255006,0.608193664878072,0.603347516080417,0.595978061761628,0.559066219859182
"63",500,0.3,0.5,0.3,0.0808211678521283,0.01,0.1342,0.718004190633808,0.59668049860041,0.591898412342032,0.586351335093898,0.559068968861563
"64",1000,0.3,0.5,0.3,0.0817832652787597,0.01,0.1388,0.723321560687576,0.594924826741737,0.592262561425956,0.587400340890775,0.548661292425762
"65",100,0.5,0.5,0.3,0.0793624840133889,0.01,0.13315,0.717007912384653,0.639747178205293,0.636164811362509,0.633029349961456,0.598164939187556
"66",200,0.5,0.5,0.3,0.081356322005285,0.01,0.1329,0.714182042752939,0.638749957509131,0.63449923268567,0.631355240151326,0.603202824686911
"67",500,0.5,0.5,0.3,0.0781638895273839,0.01,0.1334,0.706303569788827,0.628035247227384,0.625531464581515,0.619661206499575,0.582389293807812
"68",1000,0.5,0.5,0.3,0.0818003312371495,0.01,0.13005,0.712806554682063,0.639834620991761,0.638054562924717,0.63477391016949,0.604524818771704
"69",100,0.7,0.5,0.3,0.0798361248280966,0.01,0.1308,0.685423328512231,0.650565644492464,0.649152790101107,0.645232981473695,0.623795545182705
"70",200,0.7,0.5,0.3,0.0801196502779514,0.01,0.1307,0.700208493827839,0.666449805828064,0.664456576606486,0.662119042758202,0.635747578740035
"71",500,0.7,0.5,0.3,0.0835484979053593,0.01,0.13145,0.699031538370913,0.661906757689246,0.661861914613926,0.660217019627263,0.642389915754115
"72",1000,0.7,0.5,0.3,0.0768151312014257,0.01,0.1279,0.687566671803636,0.656631283419282,0.65555850413888,0.653927969748874,0.629767708823754
"73",100,0.3,0.5,0.4,0.13388435783561,0.01,0.141,0.777427508571994,0.629634521148722,0.626835566580593,0.615941511705312,0.574224296541458
"74",200,0.3,0.5,0.4,0.133931331744282,0.01,0.14065,0.779374961956552,0.627895917939305,0.619527547433375,0.61067898316797,0.572361619422429
"75",500,0.3,0.5,0.4,0.135617605237066,0.01,0.1406,0.785812830150676,0.635975094774815,0.630999265221218,0.621932085421559,0.58185008094225
"76",1000,0.3,0.5,0.4,0.136289010284125,0.01,0.1377,0.776719268254932,0.626296384576051,0.618565328000737,0.614298001360483,0.570838062204293
"77",100,0.5,0.5,0.4,0.135330330746321,0.01,0.1362,0.758149258996479,0.667510242017944,0.66524379282517,0.661388071656694,0.62036446220733
"78",200,0.5,0.5,0.4,0.133628348603985,0.01,0.1346,0.766572675909472,0.671837804190758,0.667917720766988,0.662060870394205,0.616751840250626
"79",500,0.5,0.5,0.4,0.136127523344242,0.01,0.13205,0.767401217592083,0.680888508759525,0.676775125481037,0.671380570681204,0.623524730683727
"80",1000,0.5,0.5,0.4,0.132312591098873,0.01,0.13375,0.76122792433245,0.669799555641809,0.665401555774287,0.658999983182605,0.623632192460822
"81",100,0.7,0.5,0.4,0.135517746250126,0.01,0.12485,0.752363283749462,0.704925213932572,0.703299077235227,0.702586502820126,0.674449913724004
"82",200,0.7,0.5,0.4,0.131253721306712,0.01,0.12495,0.743756185841746,0.697203235821421,0.695879662425119,0.693253388138232,0.667739723351854
"83",500,0.7,0.5,0.4,0.137970372317282,0.01,0.1218,0.753721508498605,0.70292268533166,0.701538874452164,0.700552838871199,0.672941164561745
"84",1000,0.7,0.5,0.4,0.130569789892405,0.01,0.127,0.732252843179253,0.688873092369477,0.68674884538152,0.684060918674697,0.654446059236943
"85",100,0.3,0.5,0.4,0.134398382902891,0.01,0.14225,0.77562142133548,0.627603392216103,0.623341105902025,0.384937472920569,0.425479067972616
"86",200,0.3,0.5,0.4,0.137140731159886,0.01,0.138,0.777106339164816,0.629940934678971,0.623959032586216,0.614419529472971,0.574640718477966
"87",500,0.3,0.5,0.4,0.136661979342419,0.01,0.13855,0.778444890776077,0.622961529931054,0.617308687983715,0.607382276863572,0.571368547795234
"88",1000,0.3,0.5,0.4,0.136492664828598,0.01,0.137,0.782367300628368,0.628068580463465,0.625661864528408,0.612005416228456,0.569298878403087
"89",100,0.5,0.5,0.4,0.13202805927486,0.01,0.13335,0.757924639308387,0.666268754731155,0.662560466860057,0.655297090267891,0.621860464791498
"90",200,0.5,0.5,0.4,0.135502796441804,0.01,0.13255,0.761256328251202,0.672464897937426,0.667739293870914,0.659661753859003,0.618085515733724
"91",500,0.5,0.5,0.4,0.132978943034265,0.01,0.13195,0.765277475529939,0.659454271812638,0.657825998313985,0.653677841002808,0.615575279014787
"92",1000,0.5,0.5,0.4,0.131562399860513,0.01,0.13085,0.75708001541494,0.66819004609756,0.665708365022009,0.661089509371681,0.623393576593406
"93",100,0.7,0.5,0.4,0.124375656335538,0.01,0.12855,0.262117657572416,0.695200486015789,0.694230741696373,0.692670924752826,0.669819956597877
"94",200,0.7,0.5,0.4,0.132617336994453,0.01,0.1256,0.742754746095243,0.697346776766474,0.695741439539002,0.691677813876813,0.662421612945633
"95",500,0.7,0.5,0.4,0.129885396146779,0.01,0.1258,0.741633613512516,0.697811295322676,0.69557818856418,0.691978702718594,0.669899377906474
"96",1000,0.7,0.5,0.4,0.127170684471646,0.01,0.12955,0.737101777055275,0.689839628686988,0.689234972641339,0.685776460937434,0.662032428049402
"97",100,0.3,0.5,0.4,0.136185047428385,0.01,0.13825,0.783962317693484,0.629971679523276,0.624600328840302,0.61263655484266,0.567449387276845
"98",200,0.3,0.5,0.4,0.131064247967712,0.01,0.1358,0.778406929507972,0.63497641585827,0.631575322451274,0.625099696678303,0.580913454053672
"99",500,0.3,0.5,0.4,0.131888382555549,0.01,0.13795,0.782356708472728,0.624537033464571,0.621834932005252,0.610506573343805,0.5643838053393
"100",1000,0.3,0.5,0.4,0.133910362678027,0.01,0.1376,0.781223768649229,0.633942768702898,0.629186631905127,0.619504192287944,0.565326202557811
"101",100,0.5,0.5,0.4,0.135027989779332,0.01,0.13365,0.760562915229158,0.670380825504699,0.666702045780896,0.660552962009631,0.624809234621738
"102",200,0.5,0.5,0.4,0.129742074529278,0.01,0.13465,0.760041327996855,0.662178985708396,0.6581044454819,0.653207676338794,0.61309061600115
"103",500,0.5,0.5,0.4,0.132436755500489,0.01,0.1308,0.771091097822813,0.673437514546548,0.66825371016065,0.666482706042131,0.619622245395313
"104",1000,0.5,0.5,0.4,0.138505565795228,0.01,0.1293,0.765483101395315,0.674443681299063,0.670127049914729,0.665922993967762,0.627131581796462
"105",100,0.7,0.5,0.4,0.133247694575269,0.01,0.122,0.742760388022963,0.701718964206475,0.699746725343244,0.698145665669719,0.674096250031009
"106",200,0.7,0.5,0.4,0.129424172646999,0.01,0.1242,0.73828403449383,0.688101669419786,0.686066643917076,0.68369727402191,0.65503241112998
"107",500,0.7,0.5,0.4,0.133937739836091,0.01,0.1263,0.749187487605193,0.702786084115663,0.70090241468519,0.698290786948881,0.663802857724118
"108",1000,0.7,0.5,0.4,0.129438058703436,0.01,0.1239,0.739393683088092,0.690595144932827,0.689309205258761,0.686643784376614,0.664806041449734
"109",100,0.3,0.5,0.5,0.195016010178812,0.01,0.1443,0.829441524088212,0.6602031081902,0.654159058239593,0.642272628599524,0.588183821358388
"110",200,0.3,0.5,0.5,0.195226350169734,0.01,0.13965,0.830987065509748,0.657271349853434,0.652089807752954,0.64486156332896,0.588677789419402
"111",500,0.3,0.5,0.5,0.197079773368283,0.01,0.1424,0.823324495043804,0.65802071709055,0.65295338646009,0.646109092215582,0.595166689987023
"112",1000,0.3,0.5,0.5,0.191912948263941,0.01,0.13905,0.827949770516333,0.647530674275667,0.64360486641869,0.632868547427594,0.582782718613072
"113",100,0.5,0.5,0.5,0.198118500819653,0.01,0.1289,0.81510677225577,0.713093961404801,0.708839142389218,0.697994866769931,0.644527229582843
"114",200,0.5,0.5,0.5,0.191362813208472,0.01,0.1319,0.812754482070813,0.703024458161325,0.699344289869586,0.695696943045472,0.651450799050214
"115",500,0.5,0.5,0.5,0.196578071150301,0.01,0.12735,0.807387372032739,0.705375149412207,0.70312666564852,0.694808511374225,0.647195747204736
"116",1000,0.5,0.5,0.5,0.19337933906624,0.01,0.13475,0.804646189531645,0.699677837813305,0.696249591820046,0.684883402313514,0.638287739557611
"117",100,0.7,0.5,0.5,0.19590682479184,0.01,0.12645,0.791213507162283,0.738928218000971,0.738489457398162,0.734380382304188,0.697053186202795
"118",200,0.7,0.5,0.5,0.189513864394148,0.01,0.12275,0.784775485257505,0.738061877080721,0.735656048695826,0.7332722294665,0.699816415656767
"119",500,0.7,0.5,0.5,0.189641533240021,0.01,0.124,0.785846934138126,0.736558277342628,0.734987307166571,0.730801082928916,0.700526999693821
"120",1000,0.7,0.5,0.5,0.188420946255662,0.01,0.12435,0.783406502909041,0.734698954159741,0.733364491928375,0.730049129775941,0.693252054994086
"121",100,0.3,0.5,0.5,0.194945742874728,0.01,0.14045,0.824230051132253,0.658885145169011,0.65195155434964,0.641856091304002,0.581675569088938
"122",200,0.3,0.5,0.5,0.196878195218039,0.01,0.1405,0.82619874042396,0.652617144834887,0.646138723761022,0.639834649086016,0.58928191668415
"123",500,0.3,0.5,0.5,0.195136404600781,0.01,0.14155,0.831245611080036,0.657090700318209,0.651370843867183,0.643149168048815,0.587155050244471
"124",1000,0.3,0.5,0.5,0.197535355338777,0.01,0.14025,0.825011568802148,0.659944034082576,0.653777956218908,0.645643072337055,0.590365797963018
"125",100,0.5,0.5,0.5,0.18622304369128,0.01,0.1303,0.805372533943503,0.700957347873998,0.696840693246194,0.689379692218273,0.645992078036061
"126",200,0.5,0.5,0.5,0.198347812830208,0.01,0.13185,0.815257686183856,0.71591411039753,0.711794483848724,0.705090503314692,0.658380061284141
"127",500,0.5,0.5,0.5,0.196215392363359,0.01,0.13125,0.809500347162718,0.702464377558382,0.699954041933069,0.695752634168304,0.649594610699244
"128",1000,0.5,0.5,0.5,0.195753504914863,0.01,0.1306,0.808997277762378,0.70346415215515,0.699397076899342,0.695020838396383,0.646158050892355
