"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0365351431790028,0.01,0.1321,0.656967574057658,0.570854134898119,0.565130752441196,0.557994991762208,0.539624623624299
"2",200,0.3,0.5,0.2,0.0362156110825017,0.01,0.1347,0.655309788972016,0.561682363727295,0.561118761021565,0.55290215035839,0.54171052631579
"3",500,0.3,0.5,0.2,0.0377093639010758,0.01,0.13445,0.658645615635193,0.565619727675895,0.561273353063825,0.556162848529879,0.540863658720063
"4",1000,0.3,0.5,0.2,0.0365466560646929,0.01,0.1316,0.658436726015095,0.573756526482148,0.576308017826646,0.57401571632985,0.544001979852131
"5",100,0.5,0.5,0.2,0.0376054949969571,0.01,0.1306,0.648450873937261,0.587902234588663,0.585702128701928,0.579984601329763,0.568256916179679
"6",200,0.5,0.5,0.2,0.0367788462513343,0.01,0.13045,0.645792327339041,0.58205824662402,0.580448264605219,0.576846005935391,0.560989562174929
"7",500,0.5,0.5,0.2,0.0364414860617552,0.01,0.1311,0.64566049842915,0.595568263568658,0.593588698297621,0.590937782764803,0.56988266010062
"8",1000,0.5,0.5,0.2,0.037379052533539,0.01,0.1317,0.651911012366574,0.59114070731098,0.591493082692297,0.591013711900739,0.567254324162274
"9",100,0.7,0.5,0.2,0.0385498107339107,0.01,0.1305,0.637067483513487,0.613410760920334,0.388901244196966,0.388726191490199,0.406350197827831
"10",200,0.7,0.5,0.2,0.0369093143141651,0.01,0.1338,0.63121660352703,0.603116805104783,0.603135728037845,0.60420755817152,0.586397337587338
"11",500,0.7,0.5,0.2,0.0352511462207521,0.01,0.13285,0.623536645437326,0.59535976541076,0.59636664313776,0.592992757831067,0.580588540966826
"12",1000,0.7,0.5,0.2,0.0370390446998028,0.01,0.1314,0.628241778316067,0.604910907012056,0.60523614082428,0.604571670582065,0.586376019804839
"13",100,0.3,0.5,0.2,0.0376570779391964,0.01,0.1341,0.656966466154505,0.565811505229031,0.563243101881368,0.557993787556117,0.545536714458181
"14",200,0.3,0.5,0.2,0.0365932510012075,0.01,0.1343,0.653248211848324,0.433941439359402,0.436994962364117,0.438257860974318,0.472800207605067
