"","sample_size","pred_ICC","noise_ICC","gtm_beta","ve_pred","SA_incidence_day","SA_followup","auc_m_mixed_30","auc_m_lin_30","auc_m_lin_14","auc_m_lin_7","auc_m_lin_1"
"1",100,0.3,0.5,0.2,0.0377917105438366,0.01,0.13205,0.645778321201272,0.567518946794771,0.565312755889096,0.560753089327337,0.543224795869597
"2",200,0.3,0.5,0.2,0.0357244178259463,0.01,0.13475,0.663717653610301,0.572045402868129,0.572973218245959,0.570743851592034,0.54918635668787
"3",500,0.3,0.5,0.2,0.0403164320441396,0.01,0.13215,0.664895968849591,0.579725737295348,0.575069493506232,0.569064433715022,0.455773644063079
"4",1000,0.3,0.5,0.2,0.0371920970046262,0.01,0.13025,0.655966635564326,0.574040459267372,0.572762755799425,0.571583198273845,0.552050495977506
"5",100,0.5,0.5,0.2,0.0372018068976941,0.01,0.1336,0.645771944856041,0.58772056203282,0.588090060599733,0.582845230086316,0.56782841593959
"6",200,0.5,0.5,0.2,0.035258358386561,0.01,0.13295,0.643174211279334,0.584662269589103,0.581175161115698,0.576510582840465,0.436569845320463
"7",500,0.5,0.5,0.2,0.0383231424349314,0.01,0.13105,0.645860786995373,0.589257524741355,0.586796573560555,0.589361614287553,0.565028674037718
"8",1000,0.5,0.5,0.2,0.0372135780994653,0.01,0.1331,0.636350861994557,0.581012565813603,0.582300924819469,0.582392845616669,0.56405770258261
"9",100,0.7,0.5,0.2,0.0376566241215476,0.01,0.1304,0.634485914087751,0.608184994152131,0.607973215530586,0.606590236956523,0.589868572246424
"10",200,0.7,0.5,0.2,0.0353593504629326,0.01,0.13025,0.622059737764043,0.592789684482474,0.59156112473772,0.589726877866898,0.424936091167373
"11",500,0.7,0.5,0.2,0.0352860106778894,0.01,0.12865,0.624345078538069,0.60217384827251,0.60106291689004,0.599047924826509,0.583563615231393
"12",1000,0.7,0.5,0.2,0.0356793331546375,0.01,0.12735,0.629383292459305,0.604034308985232,0.602978645983907,0.601198795721218,0.583629584583636
"13",100,0.3,0.5,0.2,0.0357873769826346,0.01,0.1314,0.653142054941908,0.560160643199553,0.558848145528832,0.558614155074702,0.455668646146672
"14",200,0.3,0.5,0.2,0.0361284720999923,0.01,0.13215,0.666419727358651,0.438894990401483,0.440467849451167,0.443863495106868,0.462618529188118
"15",500,0.3,0.5,0.2,0.0385315543012295,0.01,0.1331,0.656045361572994,0.569706986867941,0.569477615874377,0.567474431829845,0.544642100650326
"16",1000,0.3,0.5,0.2,0.0350000340712343,0.01,0.1325,0.653068916476154,0.564016577582062,0.561790684215698,0.557538307127745,0.533735987915856
"17",100,0.5,0.5,0.2,0.0391024069009039,0.01,0.13285,0.64657425365092,0.593443872957429,0.590970854337107,0.589067817232575,0.570762370941578
"18",200,0.5,0.5,0.2,0.0350362098417615,0.01,0.1347,0.637512269372303,0.584616034614245,0.582717235930682,0.57980732416135,0.56173578697066
"19",500,0.5,0.5,0.2,0.0383802629378837,0.01,0.13575,0.64655541577597,0.58847241692371,0.584756816984216,0.581737456602728,0.55738482623418
"20",1000,0.5,0.5,0.2,0.0359553599839595,0.01,0.1331,0.654119804474927,0.590735858716384,0.588129269329093,0.585357672413187,0.563308694856886
"21",100,0.7,0.5,0.2,0.0373186202033544,0.01,0.1366,0.630268784036885,0.600386384128567,0.598502685485747,0.595065154945508,0.582314654288941
"22",200,0.7,0.5,0.2,0.0375301146617108,0.01,0.1309,0.633126827243007,0.607654996719403,0.606698964007355,0.605814090421013,0.593657620286474
